TIME[UTC],LAT[deg],LON[deg],ALT[km]
1 Jan 2020 20:10:00.000000000,31.619335567375,-58.1234341870254,605.844612299984
1 Jan 2020 20:10:01.000000000,31.6807248465083,-58.1395172775767,605.86500978399
1 Jan 2020 20:10:02.000000000,31.7421122981744,-58.1556159829241,605.885428901751
1 Jan 2020 20:10:03.000000000,31.8034979175431,-58.1717303608007,605.905869556907
1 Jan 2020 20:10:04.000000000,31.864881699772,-58.1878604691508,605.926331652999
1 Jan 2020 20:10:05.000000000,31.9262636400064,-58.2040063661489,605.946815093463
1 Jan 2020 20:10:06.000000000,31.9876437333793,-58.2201681101856,605.967319781642
1 Jan 2020 20:10:07.000000000,32.0490219750114,-58.2363457598804,605.987845620778
1 Jan 2020 20:10:08.000000000,32.1103983600106,-58.2525393740722,606.008392514017
1 Jan 2020 20:10:09.000000000,32.1717728834726,-58.2687490118314,606.02896036441
1 Jan 2020 20:10:10.000000000,32.23314554048,-58.2849747324517,606.049549074911
1 Jan 2020 20:10:11.000000000,32.2945163261029,-58.3012165954554,606.070158548374
1 Jan 2020 20:10:12.000000000,32.3558852353985,-58.3174746605983,606.090788687565
1 Jan 2020 20:10:13.000000000,32.4172522634111,-58.3337489878619,606.111439395146
1 Jan 2020 20:10:14.000000000,32.4786174051718,-58.3500396374654,606.132110573687
1 Jan 2020 20:10:15.000000000,32.5399806556988,-58.366346669856,606.152802125671
1 Jan 2020 20:10:16.000000000,32.601342009997,-58.3826701457211,606.173513953485
1 Jan 2020 20:10:17.000000000,32.6627014630581,-58.3990101259787,606.194245959417
1 Jan 2020 20:10:18.000000000,32.7240590098603,-58.4153666717893,606.214998045661
1 Jan 2020 20:10:19.000000000,32.7854146453685,-58.4317398445481,606.235770114331
1 Jan 2020 20:10:20.000000000,32.8467683645338,-58.4481297058902,606.256562067438
1 Jan 2020 20:10:21.000000000,32.9081201622939,-58.4645363176958,606.277373806905
1 Jan 2020 20:10:22.000000000,32.9694700335727,-58.4809597420822,606.29820523457
1 Jan 2020 20:10:23.000000000,33.0308179732802,-58.4974000414158,606.319056252166
1 Jan 2020 20:10:24.000000000,33.0921639763125,-58.5138572783029,606.339926761355
1 Jan 2020 20:10:25.000000000,33.1535080375517,-58.5303315156014,606.360816663695
1 Jan 2020 20:10:26.000000000,33.2148501518659,-58.5468228164131,606.381725860662
1 Jan 2020 20:10:27.000000000,33.2761903141089,-58.5633312440891,606.402654253644
1 Jan 2020 20:10:28.000000000,33.3375285191201,-58.5798568622345,606.423601743933
1 Jan 2020 20:10:29.000000000,33.3988647617247,-58.5963997347015,606.444568232746
1 Jan 2020 20:10:30.000000000,33.4601990367333,-58.6129599256004,606.465553621203
1 Jan 2020 20:10:31.000000000,33.5215313389419,-58.6295374992911,606.486557810344
1 Jan 2020 20:10:32.000000000,33.582861663132,-58.6461325203945,606.507580701112
1 Jan 2020 20:10:33.000000000,33.64419000407,-58.6627450537841,606.528622194382
1 Jan 2020 20:10:34.000000000,33.7055163565078,-58.6793751645969,606.549682190931
1 Jan 2020 20:10:35.000000000,33.7668407151819,-58.6960229182266,606.570760591454
1 Jan 2020 20:10:36.000000000,33.8281630748141,-58.7126883803286,606.591857296562
1 Jan 2020 20:10:37.000000000,33.8894834301109,-58.7293716168249,606.612972206784
1 Jan 2020 20:10:38.000000000,33.9508017757633,-58.7460726938972,606.634105222566
1 Jan 2020 20:10:39.000000000,34.0121181064472,-58.7627916779982,606.655256244264
1 Jan 2020 20:10:40.000000000,34.0734324168229,-58.7795286358431,606.676425172163
1 Jan 2020 20:10:41.000000000,34.1347447015352,-58.7962836344209,606.697611906458
1 Jan 2020 20:10:42.000000000,34.196054955213,-58.8130567409873,606.718816347271
1 Jan 2020 20:10:43.000000000,34.2573631724696,-58.8298480230712,606.74003839463
1 Jan 2020 20:10:44.000000000,34.3186693479023,-58.8466575484736,606.761277948495
1 Jan 2020 20:10:45.000000000,34.3799734760924,-58.8634853852743,606.782534908741
1 Jan 2020 20:10:46.000000000,34.441275551605,-58.8803316018241,606.803809175163
1 Jan 2020 20:10:47.000000000,34.5025755689893,-58.8971962667574,606.825100647479
1 Jan 2020 20:10:48.000000000,34.5638735227777,-58.9140794489838,606.846409225327
1 Jan 2020 20:10:49.000000000,34.6251694074865,-58.9309812176942,606.867734808269
1 Jan 2020 20:10:50.000000000,34.6864632176152,-58.9479016423658,606.889077295788
1 Jan 2020 20:10:51.000000000,34.747754947647,-58.964840792755,606.910436587289
1 Jan 2020 20:10:52.000000000,34.8090445920478,-58.9817987389088,606.931812582103
1 Jan 2020 20:10:53.000000000,34.8703321452671,-58.9987755511567,606.953205179483
1 Jan 2020 20:10:54.000000000,34.9316176017371,-59.0157713001221,606.974614278611
1 Jan 2020 20:10:55.000000000,34.992900955873,-59.0327860567138,606.996039778584
1 Jan 2020 20:10:56.000000000,35.0541822020728,-59.0498198921381,607.017481578437
1 Jan 2020 20:10:57.000000000,35.115461334717,-59.0668728778908,607.038939577121
1 Jan 2020 20:10:58.000000000,35.1767383481688,-59.0839450857637,607.060413673517
1 Jan 2020 20:10:59.000000000,35.2380132367737,-59.1010365878489,607.081903766432
1 Jan 2020 20:11:00.000000000,35.2992859948596,-59.1181474565326,607.1034097546
1 Jan 2020 20:11:01.000000000,35.3605566167366,-59.1352777645064,607.124931536689
1 Jan 2020 20:11:02.000000000,35.4218250966967,-59.1524275847587,607.14646901129
1 Jan 2020 20:11:03.000000000,35.4830914290141,-59.1695969905869,607.168022076915
1 Jan 2020 20:11:04.000000000,35.5443556079445,-59.1867860555888,607.18959063202
1 Jan 2020 20:11:05.000000000,35.6056176277256,-59.2039948536745,607.211174574986
1 Jan 2020 20:11:06.000000000,35.6668774825765,-59.2212234590592,607.232773804115
1 Jan 2020 20:11:07.000000000,35.7281351666979,-59.2384719462687,607.254388217653
1 Jan 2020 20:11:08.000000000,35.7893906742717,-59.255740390145,607.276017713768
1 Jan 2020 20:11:09.000000000,35.8506439994609,-59.2730288658394,607.297662190565
1 Jan 2020 20:11:10.000000000,35.9118951364101,-59.2903374488238,607.319321546081
1 Jan 2020 20:11:11.000000000,35.9731440792441,-59.3076662148832,607.340995678277
1 Jan 2020 20:11:12.000000000,36.0343908220693,-59.325015240127,607.36268448506
1 Jan 2020 20:11:13.000000000,36.095635358972,-59.3423846009806,607.384387864263
1 Jan 2020 20:11:14.000000000,36.1568776840198,-59.359774374198,607.406105713656
1 Jan 2020 20:11:15.000000000,36.2181177912603,-59.377184636854,607.42783793094
1 Jan 2020 20:11:16.000000000,36.2793556747216,-59.3946154663506,607.449584413751
1 Jan 2020 20:11:17.000000000,36.3405913284117,-59.412066940422,607.471345059672
1 Jan 2020 20:11:18.000000000,36.4018247463191,-59.4295391371277,607.493119766208
1 Jan 2020 20:11:19.000000000,36.4630559224117,-59.4470321348651,607.5149084308
1 Jan 2020 20:11:20.000000000,36.5242848506377,-59.4645460123604,607.536710950844
1 Jan 2020 20:11:21.000000000,36.5855115249244,-59.4820808486813,607.558527223651
1 Jan 2020 20:11:22.000000000,36.646735939179,-59.4996367232297,607.580357146485
1 Jan 2020 20:11:23.000000000,36.7079580872879,-59.5172137157489,607.602200616543
1 Jan 2020 20:11:24.000000000,36.7691779631167,-59.5348119063227,607.624057530961
1 Jan 2020 20:11:25.000000000,36.8303955605101,-59.5524313753815,607.64592778682
1 Jan 2020 20:11:26.000000000,36.8916108732919,-59.570072203703,607.667811281127
1 Jan 2020 20:11:27.000000000,36.9528238952644,-59.5877344724049,607.689707910849
1 Jan 2020 20:11:28.000000000,37.0140346202089,-59.6054182629638,607.711617572878
1 Jan 2020 20:11:29.000000000,37.0752430418849,-59.6231236572016,607.733540164057
1 Jan 2020 20:11:30.000000000,37.1364491540304,-59.6408507372994,607.755475581161
1 Jan 2020 20:11:31.000000000,37.1976529503618,-59.658599585789,607.777423720921
