TIME[UTC],X[km],Y[km],Z[km]
1 Jan 2020 20:11:28.000000000,2825.3919381315,-4816.80755073771,4184.48579945809
1 Jan 2020 20:11:29.000000000,2821.64500310512,-4813.82763653772,4190.43899286535
1 Jan 2020 20:11:30.000000000,2817.89520817848,-4810.84155436903,4196.38727064717
1 Jan 2020 20:11:31.000000000,2814.14255862993,-4807.84930730178,4202.33062582591
1 Jan 2020 20:11:32.000000000,2810.38705974023,-4804.85089841431,4208.26905142965
1 Jan 2020 20:11:33.000000000,2806.62871679349,-4801.8463307927,4214.20254049227
1 Jan 2020 20:11:34.000000000,2802.86753507623,-4798.83560753123,4220.13108605347
1 Jan 2020 20:11:35.000000000,2799.10351987816,-4795.81873173194,4226.05468115871
1 Jan 2020 20:11:36.000000000,2795.33667649186,-4792.79570650485,4231.97331885928
1 Jan 2020 20:11:37.000000000,2791.56701021243,-4789.76653496811,4237.88699221227
1 Jan 2020 20:11:38.000000000,2787.79452633823,-4786.73122024756,4243.79569428061
1 Jan 2020 20:11:39.000000000,2784.01923017005,-4783.68976547724,4249.69941813305
1 Jan 2020 20:11:40.000000000,2780.24112701189,-4780.6421737989,4255.59815684419
1 Jan 2020 20:11:41.000000000,2776.46022217019,-4777.58844836248,4261.49190349446
1 Jan 2020 20:11:42.000000000,2772.67652095461,-4774.52859232557,4267.38065117015
1 Jan 2020 20:11:43.000000000,2768.89002867717,-4771.46260885398,4273.26439296345
1 Jan 2020 20:11:44.000000000,2765.10075065304,-4768.39050112125,4279.14312197236
1 Jan 2020 20:11:45.000000000,2761.30869220015,-4765.31227230885,4285.01683130082
1 Jan 2020 20:11:46.000000000,2757.5138586389,-4762.22792560635,4290.88551405862
1 Jan 2020 20:11:47.000000000,2753.71625529291,-4759.13746421102,4296.74916336146
1 Jan 2020 20:11:48.000000000,2749.91588748812,-4756.04089132826,4302.60777233094
1 Jan 2020 20:11:49.000000000,2746.11276055367,-4752.93821017116,4308.46133409458
1 Jan 2020 20:11:50.000000000,2742.30687982101,-4749.82942396095,4314.30984178581
1 Jan 2020 20:11:51.000000000,2738.49825062477,-4746.71453592654,4320.153288544
1 Jan 2020 20:11:52.000000000,2734.6868783019,-4743.59354930497,4325.99166751445
1 Jan 2020 20:11:53.000000000,2730.87276819239,-4740.46646734101,4331.82497184841
1 Jan 2020 20:11:54.000000000,2727.05592563896,-4737.33329328731,4337.65319470307
1 Jan 2020 20:11:55.000000000,2723.23635598673,-4734.19403040463,4343.4763292416
1 Jan 2020 20:11:56.000000000,2719.41406458393,-4731.04868196133,4349.29436863312
1 Jan 2020 20:11:57.000000000,2715.58905678109,-4727.89725123395,4355.10730605275
1 Jan 2020 20:11:58.000000000,2711.76133793186,-4724.73974150662,4360.91513468156
1 Jan 2020 20:11:59.000000000,2707.93091339213,-4721.57615607163,4366.71784770666
1 Jan 2020 20:12:00.000000000,2704.09778852092,-4718.40649822889,4372.51543832111
1 Jan 2020 20:12:01.000000000,2700.26196867936,-4715.23077128648,4378.30789972401
1 Jan 2020 20:12:02.000000000,2696.42345923202,-4712.04897855994,4384.09522512048
1 Jan 2020 20:12:03.000000000,2692.58226554546,-4708.86112337302,4389.87740772165
1 Jan 2020 20:12:04.000000000,2688.73839298892,-4705.66720905735,4395.65444074469
1 Jan 2020 20:12:05.000000000,2684.89184693489,-4702.46723895205,4401.4263174128
1 Jan 2020 20:12:06.000000000,2681.04263275777,-4699.2612164045,4407.19303095524
1 Jan 2020 20:12:07.000000000,2677.1907558351,-4696.04914476967,4412.95457460734
1 Jan 2020 20:12:08.000000000,2673.33622154663,-4692.83102741059,4418.71094161046
1 Jan 2020 20:12:09.000000000,2669.47903527515,-4689.60686769789,4424.46212521205
1 Jan 2020 20:12:10.000000000,2665.61920240562,-4686.3766690103,4430.20811866566
1 Jan 2020 20:12:11.000000000,2661.75672832601,-4683.14043473414,4435.94891523089
1 Jan 2020 20:12:12.000000000,2657.89161842659,-4679.89816826373,4441.68450817346
1 Jan 2020 20:12:13.000000000,2654.0238781001,-4676.64987300131,4447.41489076521
1 Jan 2020 20:12:14.000000000,2650.15351274246,-4673.39555235656,4453.14005628405
1 Jan 2020 20:12:15.000000000,2646.28052775145,-4670.13520974741,4458.85999801404
1 Jan 2020 20:12:16.000000000,2642.40492852793,-4666.86884859932,4464.57470924536
1 Jan 2020 20:12:17.000000000,2638.52672047489,-4663.5964723458,4470.28418327433
1 Jan 2020 20:12:18.000000000,2634.64590899827,-4660.31808442792,4475.9884134034
1 Jan 2020 20:12:19.000000000,2630.76249950616,-4657.03368829482,4481.68739294118
1 Jan 2020 20:12:20.000000000,2626.87649740958,-4653.74328740319,4487.38111520246
1 Jan 2020 20:12:21.000000000,2622.98790812175,-4650.44688521771,4493.06957350815
1 Jan 2020 20:12:22.000000000,2619.09673705832,-4647.14448521091,4498.75276118538
1 Jan 2020 20:12:23.000000000,2615.20298963805,-4643.83609086275,4504.43067156744
1 Jan 2020 20:12:24.000000000,2611.3066712815,-4640.52170566142,4510.10329799381
1 Jan 2020 20:12:25.000000000,2607.40778741223,-4637.20133310258,4515.77063381018
